system:index,PKey,nl_intensity,geometry
3658,609.0,"{avg_rad=4.744560694846631, cf_cvg=7.198854776470589}","{""geodesic"":true,""type"":""Point"",""coordinates"":[78.2791938499851,28.72812278948621]}"
3653,609.0,"{avg_rad=7.933025397067866, cf_cvg=7.0}","{""geodesic"":true,""type"":""Point"",""coordinates"":[78.2342780500083,28.925752188654428]}"
3652,609.0,"{avg_rad=5.380105668323666, cf_cvg=6.7259919226958305}","{""geodesic"":true,""type"":""Point"",""coordinates"":[78.25224440000501,28.96617606366936]}"
3651,609.0,"{avg_rad=3.3569549946900867, cf_cvg=6.548880313725515}","{""geodesic"":true,""type"":""Point"",""coordinates"":[78.39597484999544,29.01558368830979]}"
3135,409.0,"{avg_rad=2.37402089414326, cf_cvg=7.08848968495426}","{""geodesic"":true,""type"":""Point"",""coordinates"":[78.6205536499859,29.069482588052498]}"
2784,309.0,"{avg_rad=6.961781743102825, cf_cvg=6.797689946575761}","{""geodesic"":true,""type"":""Point"",""coordinates"":[78.58012950001967,29.2087209344196]}"
2785,309.0,"{avg_rad=7.328834943606337, cf_cvg=5.717925254488032}","{""geodesic"":true,""type"":""Point"",""coordinates"":[78.40495800000933,29.15033098771153]}"
2781,309.0,"{avg_rad=2.2424944928318853, cf_cvg=6.617319558856764}","{""geodesic"":true,""type"":""Point"",""coordinates"":[78.37800855000019,29.32999408696491]}"
2782,309.0,"{avg_rad=3.6976895513184433, cf_cvg=7.065998322446694}","{""geodesic"":true,""type"":""Point"",""coordinates"":[78.575637900005,29.329994086952322]}"
2774,309.0,"{avg_rad=2.173914622230971, cf_cvg=7.427139575648937}","{""geodesic"":true,""type"":""Point"",""coordinates"":[78.37800855001055,29.532115185512787]}"
2772,309.0,"{avg_rad=5.249198591324949, cf_cvg=6.515630796260274}","{""geodesic"":true,""type"":""Point"",""coordinates"":[78.1713960499985,29.6039804357792]}"
2775,309.0,"{avg_rad=4.7085025311068245, cf_cvg=6.103575116191442}","{""geodesic"":true,""type"":""Point"",""coordinates"":[78.1983454500037,29.509657086159677]}"
2776,309.0,"{avg_rad=4.339974541973182, cf_cvg=7.327300097832236}","{""geodesic"":true,""type"":""Point"",""coordinates"":[78.12648025001265,29.491690786230492]}"
2780,309.0,"{avg_rad=1.9253786994287443, cf_cvg=7.660571831873954}","{""geodesic"":true,""type"":""Point"",""coordinates"":[78.28817704999538,29.33448583477364]}"
1826,209.0,"{avg_rad=7.139578636108584, cf_cvg=7.0076024671627}","{""geodesic"":true,""type"":""Point"",""coordinates"":[77.99173295000033,29.271603784575618]}"
1824,209.0,"{avg_rad=3.3885769752380113, cf_cvg=7.282188406029911}","{""geodesic"":true,""type"":""Point"",""coordinates"":[77.94232564999609,29.294061862733674]}"
1813,209.0,"{avg_rad=2.2364696588479758, cf_cvg=6.0}","{""geodesic"":true,""type"":""Point"",""coordinates"":[77.92885089998451,29.514148885482]}"
1817,209.0,"{avg_rad=3.7865121724966166, cf_cvg=4.8824982293329295}","{""geodesic"":true,""type"":""Point"",""coordinates"":[77.74020465000163,29.374909786718113]}"
1811,209.0,"{avg_rad=4.358548814958883, cf_cvg=6.543353225000066}","{""geodesic"":true,""type"":""Point"",""coordinates"":[77.58749105001864,29.550081485567105]}"
1815,209.0,"{avg_rad=3.8930561607928733, cf_cvg=9.210261082352943}","{""geodesic"":true,""type"":""Point"",""coordinates"":[77.25511444997512,29.42880878652685]}"
1820,209.0,"{avg_rad=3.5946167236914075, cf_cvg=9.065686855701799}","{""geodesic"":true,""type"":""Point"",""coordinates"":[77.26409754999887,29.32999408695191]}"
1819,209.0,"{avg_rad=1.4498945630410462, cf_cvg=8.39883762255766}","{""geodesic"":true,""type"":""Point"",""coordinates"":[77.22816494999974,29.33448583478629]}"
4103,809.0,"{avg_rad=2.453557365383966, cf_cvg=8.125992093869613}","{""geodesic"":true,""type"":""Point"",""coordinates"":[77.36291225000527,29.20422988749186]}"
1825,209.0,"{avg_rad=5.332483300916, cf_cvg=8.577557227308496}","{""geodesic"":true,""type"":""Point"",""coordinates"":[77.4168111500052,29.28507828714394]}"
3905,709.0,"{avg_rad=4.5071434511106245, cf_cvg=7.506497254901956}","{""geodesic"":true,""type"":""Point"",""coordinates"":[77.46172694999632,29.051516288164446]}"
3903,709.0,"{avg_rad=0.9838886535841987, cf_cvg=7.579617597809074}","{""geodesic"":true,""type"":""Point"",""coordinates"":[77.45274374999352,29.109907033933677]}"
4106,809.0,"{avg_rad=2.11120290985287, cf_cvg=7.219796430966357}","{""geodesic"":true,""type"":""Point"",""coordinates"":[77.23714814999752,29.05600808377895]}"
4090,806.0,"{avg_rad=2.979682445464502, cf_cvg=6.453364231485123}","{""geodesic"":true,""type"":""Point"",""coordinates"":[77.21019864999464,28.993125513210252]}"
4108,809.0,"{avg_rad=4.705590718221578, cf_cvg=6.445326864262414}","{""geodesic"":true,""type"":""Point"",""coordinates"":[77.21469025000958,28.988634064512677]}"
4107,809.0,"{avg_rad=2.4785423450406467, cf_cvg=6.022738532973584}","{""geodesic"":true,""type"":""Point"",""coordinates"":[77.38986175001348,28.993126033563335]}"
3908,709.0,"{avg_rad=9.879965887657878, cf_cvg=4.6066060111689975}","{""geodesic"":true,""type"":""Point"",""coordinates"":[77.52910059999482,28.94371826492246]}"
4276,909.0,"{avg_rad=1.8296508105254001, cf_cvg=5.0}","{""geodesic"":true,""type"":""Point"",""coordinates"":[77.64139004998889,28.87634503304831]}"
3900,709.0,"{avg_rad=3.663559280088229, cf_cvg=5.960195764705883}","{""geodesic"":true,""type"":""Point"",""coordinates"":[77.71325524999241,29.19524678753701]}"
3906,709.0,"{avg_rad=3.981268598610028, cf_cvg=7.398946635294087}","{""geodesic"":true,""type"":""Point"",""coordinates"":[77.80308674999488,29.05151628816378]}"
3907,709.0,"{avg_rad=1.9183848986995706, cf_cvg=7.611469916563931}","{""geodesic"":true,""type"":""Point"",""coordinates"":[77.92435934999759,28.988634661593295]}"
3911,709.0,"{avg_rad=5.366889978639961, cf_cvg=7.909769796460339}","{""geodesic"":true,""type"":""Point"",""coordinates"":[77.92435935000076,28.87185366110265]}"
3912,709.0,"{avg_rad=5.222693303453342, cf_cvg=6.443064470588251}","{""geodesic"":true,""type"":""Point"",""coordinates"":[77.76715415000297,28.76405543937743]}"
4277,909.0,"{avg_rad=2.2582045348516666, cf_cvg=5.469248891491677}","{""geodesic"":true,""type"":""Point"",""coordinates"":[77.63689844998744,28.782022160737558]}"
228,1109.0,"{avg_rad=5.301624788070767, cf_cvg=6.274402288028446}","{""geodesic"":true,""type"":""Point"",""coordinates"":[77.78512044999346,28.588883620228565]}"
234,1109.0,"{avg_rad=2.9684929066977626, cf_cvg=7.566047582388925}","{""geodesic"":true,""type"":""Point"",""coordinates"":[77.84800254999486,28.310405875015373]}"
33,1009.0,"{avg_rad=2.4245871657825804, cf_cvg=8.792671822474523}","{""geodesic"":true,""type"":""Point"",""coordinates"":[77.59647425002774,28.368796690905864]}"
230,1109.0,"{avg_rad=4.038703211722064, cf_cvg=7.913016589495335}","{""geodesic"":true,""type"":""Point"",""coordinates"":[77.64588159998864,28.418203502105822]}"
1667,2006.0,"{avg_rad=5.2049292269795915, cf_cvg=9.362061588193022}","{""geodesic"":true,""type"":""Point"",""coordinates"":[77.40333645000464,28.418204091623938]}"
1668,2006.0,"{avg_rad=4.2488728820616695, cf_cvg=8.469411890196076}","{""geodesic"":true,""type"":""Point"",""coordinates"":[77.42579435000091,28.404729290792773]}"
1670,2006.0,"{avg_rad=3.2977673049188114, cf_cvg=7.156560854979972}","{""geodesic"":true,""type"":""Point"",""coordinates"":[77.45274374999215,28.314897791110734]}"
1672,2006.0,"{avg_rad=9.063057900204296, cf_cvg=5.907657719083146}","{""geodesic"":true,""type"":""Point"",""coordinates"":[77.45274374998992,28.274473275614145]}"
1837,2106.0,"{avg_rad=4.539404307084967, cf_cvg=8.094185856811194}","{""geodesic"":true,""type"":""Point"",""coordinates"":[77.37189544999676,28.18015049163752]}"
1669,2006.0,"{avg_rad=3.1738558502154643, cf_cvg=7.2184152391317555}","{""geodesic"":true,""type"":""Point"",""coordinates"":[77.22816494999809,28.323880991096658]}"
1671,2006.0,"{avg_rad=3.0566872684945343, cf_cvg=6.591289771314068}","{""geodesic"":true,""type"":""Point"",""coordinates"":[77.36291225000082,28.26998199127766]}"
32,1009.0,"{avg_rad=3.6182658274910144, cf_cvg=6.455678494117657}","{""geodesic"":true,""type"":""Point"",""coordinates"":[77.5515584499955,28.620324989939288]}"
4111,809.0,"{avg_rad=4.097752855646917, cf_cvg=9.74022110881692}","{""geodesic"":true,""type"":""Point"",""coordinates"":[77.30901335001957,28.80897118915313]}"
996,1506.0,"{avg_rad=3.8208370001395653, cf_cvg=9.158388581915172}","{""geodesic"":true,""type"":""Point"",""coordinates"":[76.82841464999571,28.67422426027967]}"
999,1506.0,"{avg_rad=4.905974665272298, cf_cvg=10.0}","{""geodesic"":true,""type"":""Point"",""coordinates"":[76.92722934999128,28.63829166012487]}"
1521,1906.0,"{avg_rad=5.82910282380332, cf_cvg=7.161472040526404}","{""geodesic"":true,""type"":""Point"",""coordinates"":[77.08443455000288,28.180150491641303]}"
1277,1706.0,"{avg_rad=2.585041698774006, cf_cvg=7.419851424268991}","{""geodesic"":true,""type"":""Point"",""coordinates"":[76.77900734998906,28.15769283016562]}"
1280,1706.0,"{avg_rad=4.3624616479321645, cf_cvg=8.100236047058825}","{""geodesic"":true,""type"":""Point"",""coordinates"":[76.50951275002072,28.04540319211458]}"
3629,608.0,"{avg_rad=3.342398376366082, cf_cvg=8.709794991583411}","{""geodesic"":true,""type"":""Point"",""coordinates"":[76.5005295499971,28.03642009213159]}"
1003,1506.0,"{avg_rad=5.134987950770483, cf_cvg=7.66478023696328}","{""geodesic"":true,""type"":""Point"",""coordinates"":[76.73858314998778,28.521510068720854]}"
1001,1506.0,"{avg_rad=3.898431539192262, cf_cvg=8.92229654263663}","{""geodesic"":true,""type"":""Point"",""coordinates"":[76.80595675001875,28.575409190080254]}"
1002,1506.0,"{avg_rad=4.246946951063652, cf_cvg=8.40697888634383}","{""geodesic"":true,""type"":""Point"",""coordinates"":[76.70265054999675,28.55744266840189]}"
998,1506.0,"{avg_rad=2.6018940242313127, cf_cvg=8.185382443370772}","{""geodesic"":true,""type"":""Point"",""coordinates"":[76.8239230999812,28.64278308212449]}"
994,1506.0,"{avg_rad=2.5115061807548953, cf_cvg=9.24869724540378}","{""geodesic"":true,""type"":""Point"",""coordinates"":[76.81493994999838,28.714648282422946]}"
995,1506.0,"{avg_rad=5.1448749267941585, cf_cvg=7.226188312955157}","{""geodesic"":true,""type"":""Point"",""coordinates"":[76.56790324999595,28.70117376038004]}"
838,1406.0,"{avg_rad=6.038832471615672, cf_cvg=9.11238804389352}","{""geodesic"":true,""type"":""Point"",""coordinates"":[76.53646224999386,28.853886989003595]}"
842,1406.0,"{avg_rad=6.559377873507975, cf_cvg=9.4873919968357}","{""geodesic"":true,""type"":""Point"",""coordinates"":[76.76104105001212,28.773038589316727]}"
843,1406.0,"{avg_rad=4.037144636793807, cf_cvg=9.0}","{""geodesic"":true,""type"":""Point"",""coordinates"":[76.78799045000873,28.764055439378364]}"
4092,806.0,"{avg_rad=2.321493220597836, cf_cvg=8.225166711982094}","{""geodesic"":true,""type"":""Point"",""coordinates"":[76.90926305001075,28.88981996118129]}"
993,1506.0,"{avg_rad=2.6427783571053425, cf_cvg=7.328636129319177}","{""geodesic"":true,""type"":""Point"",""coordinates"":[76.94519565001794,28.79998786624854]}"
4089,806.0,"{avg_rad=5.534026119906147, cf_cvg=8.482671686274504}","{""geodesic"":true,""type"":""Point"",""coordinates"":[76.88680514999776,29.03354998823392]}"
3873,706.0,"{avg_rad=5.372191618502527, cf_cvg=8.816849099748044}","{""geodesic"":true,""type"":""Point"",""coordinates"":[76.85536415001229,29.280587310161476]}"
4086,806.0,"{avg_rad=9.424199976482571, cf_cvg=8.018796354670696}","{""geodesic"":true,""type"":""Point"",""coordinates"":[77.00358615000239,29.21770483438856]}"
3867,706.0,"{avg_rad=2.2530457149294074, cf_cvg=7.262878584426178}","{""geodesic"":true,""type"":""Point"",""coordinates"":[77.08443455000003,29.415334235116525]}"
3870,706.0,"{avg_rad=3.391451490627274, cf_cvg=7.993341281295099}","{""geodesic"":true,""type"":""Point"",""coordinates"":[77.08443455000035,29.34346898482095]}"
3872,706.0,"{avg_rad=5.953328800411036, cf_cvg=8.589026542009162}","{""geodesic"":true,""type"":""Point"",""coordinates"":[76.80595675001807,29.294061487110575]}"
4087,806.0,"{avg_rad=4.221525955160852, cf_cvg=9.0415912156863}","{""geodesic"":true,""type"":""Point"",""coordinates"":[76.79697365000466,29.159314187693077]}"
4247,906.0,"{avg_rad=4.3643960432198305, cf_cvg=9.989220392156865}","{""geodesic"":true,""type"":""Point"",""coordinates"":[76.49154644998546,29.35694348685558]}"
4244,906.0,"{avg_rad=6.397833986994764, cf_cvg=9.323280578919832}","{""geodesic"":true,""type"":""Point"",""coordinates"":[76.56341165000309,29.442283685219007]}"
3622,606.0,"{avg_rad=8.380053585378077, cf_cvg=9.0}","{""geodesic"":true,""type"":""Point"",""coordinates"":[76.71612524999384,29.50516573543794]}"
3620,606.0,"{avg_rad=6.5038637433904185, cf_cvg=9.030937817657065}","{""geodesic"":true,""type"":""Point"",""coordinates"":[76.81044835003033,29.554572659332695]}"
3615,606.0,"{avg_rad=5.617916911938602, cf_cvg=9.374854991529148}","{""geodesic"":true,""type"":""Point"",""coordinates"":[76.73409155000584,29.837542386598447]}"
3429,506.0,"{avg_rad=6.0981532249529, cf_cvg=9.395118530539612}","{""geodesic"":true,""type"":""Point"",""coordinates"":[76.61731055002038,29.886949534423866]}"
3119,406.0,"{avg_rad=3.1242586384382194, cf_cvg=6.918614575488537}","{""geodesic"":true,""type"":""Point"",""coordinates"":[76.6622263499992,30.125002742751338]}"
3428,506.0,"{avg_rad=3.78407394285965, cf_cvg=9.42187547841662}","{""geodesic"":true,""type"":""Point"",""coordinates"":[76.65773474999824,29.895932456156267]}"
3431,506.0,"{avg_rad=5.440408977207604, cf_cvg=9.935732438772117}","{""geodesic"":true,""type"":""Point"",""coordinates"":[76.6532431500114,29.851016884588695]}"
3611,606.0,"{avg_rad=6.166233022776315, cf_cvg=8.256471484706783}","{""geodesic"":true,""type"":""Point"",""coordinates"":[76.80595675001265,29.945340236968637]}"
3613,606.0,"{avg_rad=2.0743550921912615, cf_cvg=8.832314185365169}","{""geodesic"":true,""type"":""Point"",""coordinates"":[76.98561985000892,29.91389898426768]}"
3120,406.0,"{avg_rad=3.70704118435972, cf_cvg=8.910691849156052}","{""geodesic"":true,""type"":""Point"",""coordinates"":[76.88231360003171,30.021696554981467]}"
1797,206.0,"{avg_rad=3.4921677946242493, cf_cvg=6.234113423629954}","{""geodesic"":true,""type"":""Point"",""coordinates"":[77.03951875000708,30.22381798793001]}"
2750,306.0,"{avg_rad=4.682369895491479, cf_cvg=6.771950078504228}","{""geodesic"":true,""type"":""Point"",""coordinates"":[77.14731659998951,30.20585168787516]}"
2753,306.0,"{avg_rad=3.736316068473018, cf_cvg=5.334241697636204}","{""geodesic"":true,""type"":""Point"",""coordinates"":[77.14282504998799,30.035172118665134]}"
3617,606.0,"{avg_rad=4.714326625705768, cf_cvg=7.0}","{""geodesic"":true,""type"":""Point"",""coordinates"":[77.07545135000157,29.72076143621176]}"
184,109.0,"{avg_rad=5.423779168768768, cf_cvg=6.435097640406977}","{""geodesic"":true,""type"":""Point"",""coordinates"":[77.25960599998663,29.78813526440562]}"
183,109.0,"{avg_rad=1.8373036248611612, cf_cvg=7.77702644592204}","{""geodesic"":true,""type"":""Point"",""coordinates"":[77.50215114999115,29.886949914723665]}"
185,109.0,"{avg_rad=3.982053650877852, cf_cvg=6.888502980485664}","{""geodesic"":true,""type"":""Point"",""coordinates"":[77.41681115000381,29.711778236167035]}"
1807,209.0,"{avg_rad=2.8045645716713348, cf_cvg=6.637806059072806}","{""geodesic"":true,""type"":""Point"",""coordinates"":[77.83452779999118,29.662371064005953]}"
665,1305.0,"{avg_rad=3.529880432658155, cf_cvg=6.4354026154998705}","{""geodesic"":true,""type"":""Point"",""coordinates"":[77.91088454998955,29.74771088627835]}"
664,1305.0,"{avg_rad=2.646312567000872, cf_cvg=7.807702240728921}","{""geodesic"":true,""type"":""Point"",""coordinates"":[77.81206995000423,29.752202285038365]}"
658,1305.0,"{avg_rad=2.8328950881891037, cf_cvg=5.501556706663806}","{""geodesic"":true,""type"":""Point"",""coordinates"":[77.74020465001324,29.904915884353972]}"
2748,306.0,"{avg_rad=3.5867639835243734, cf_cvg=6.637878967373521}","{""geodesic"":true,""type"":""Point"",""coordinates"":[77.48867645000554,30.25076743803125]}"
180,109.0,"{avg_rad=3.4061854235669253, cf_cvg=5.986602969603353}","{""geodesic"":true,""type"":""Point"",""coordinates"":[77.43477745000459,29.99923859506263]}"
2749,306.0,"{avg_rad=4.1573746715895945, cf_cvg=6.06702909917599}","{""geodesic"":true,""type"":""Point"",""coordinates"":[77.35392915000362,30.24627568268503]}"
2747,306.0,"{avg_rad=6.997180672516189, cf_cvg=7.151596210596756}","{""geodesic"":true,""type"":""Point"",""coordinates"":[77.3000301999901,30.30017458243585]}"
1788,206.0,"{avg_rad=9.563696595672752, cf_cvg=9.97160029947001}","{""geodesic"":true,""type"":""Point"",""coordinates"":[77.2012155499895,30.51577023133188]}"
6,1002.0,"{avg_rad=5.946744389040045, cf_cvg=8.230523185041095}","{""geodesic"":true,""type"":""Point"",""coordinates"":[77.29104704998052,30.565177789027892]}"
9,1002.0,"{avg_rad=2.400655844358405, cf_cvg=5.405468964509899}","{""geodesic"":true,""type"":""Point"",""coordinates"":[77.62342369999509,30.47983758148646]}"
3418,505.0,"{avg_rad=4.716258011176949, cf_cvg=4.77734319117636}","{""geodesic"":true,""type"":""Point"",""coordinates"":[77.90190144999367,30.345090332204588]}"
4218,902.0,"{avg_rad=5.418511268269677, cf_cvg=7.744871309433455}","{""geodesic"":true,""type"":""Point"",""coordinates"":[77.09341765000889,30.915520177837017]}"
4217,902.0,"{avg_rad=3.987074425395781, cf_cvg=7.871454758644507}","{""geodesic"":true,""type"":""Point"",""coordinates"":[76.96765354998777,30.906537590116923]}"
160,106.0,"{avg_rad=4.348813723337638, cf_cvg=6.587447405963217}","{""geodesic"":true,""type"":""Point"",""coordinates"":[76.92722934999225,30.83916416710794]}"
1790,206.0,"{avg_rad=2.9642972409992216, cf_cvg=9.0}","{""geodesic"":true,""type"":""Point"",""coordinates"":[77.02604404998185,30.452888566260526]}"
1792,206.0,"{avg_rad=3.4499593071025068, cf_cvg=8.35169690395533}","{""geodesic"":true,""type"":""Point"",""coordinates"":[77.0305356499871,30.35407348213683]}"
3117,406.0,"{avg_rad=3.1544659596778497, cf_cvg=7.322355287918342}","{""geodesic"":true,""type"":""Point"",""coordinates"":[76.85536415001309,30.246275452859862]}"
1410,1803.0,"{avg_rad=2.0394944522462075, cf_cvg=5.282018087227547}","{""geodesic"":true,""type"":""Point"",""coordinates"":[76.86883884997917,30.46636308872815]}"
1413,1803.0,"{avg_rad=5.205902909204639, cf_cvg=6.759110655553667}","{""geodesic"":true,""type"":""Point"",""coordinates"":[76.87782204999597,30.42593868181684]}"
1791,206.0,"{avg_rad=5.438769564030721, cf_cvg=7.689461253686392}","{""geodesic"":true,""type"":""Point"",""coordinates"":[76.91375464999928,30.43043048864777]}"
164,106.0,"{avg_rad=3.8038947774503247, cf_cvg=5.557088627450996}","{""geodesic"":true,""type"":""Point"",""coordinates"":[76.9407040499828,30.56068598111644]}"
